date,product_name,category,quantity,unit_price,unit_cost,total_price,total_cost,employee,hour,day_of_week,profit,date_only
2025-08-02 21:31:23.631570,Gordons,Gin,1,2411,1754.6665829812414,2411,1754.6665829812414,Jane Wanjiru,21,5,656.3334170187586,2025-08-02
2025-08-02 21:31:23.631570,Guinness,Beer,2,358,221.27219261955358,716,442.54438523910716,Peter Omondi,21,5,273.45561476089284,2025-08-02
2025-08-02 21:31:23.631570,Absolut,Vodka,1,2621,1908.959282164728,2621,1908.959282164728,Peter Omondi,21,5,712.0407178352721,2025-08-02
2025-08-02 21:31:23.631570,Nederburg Cabernet,Wine,1,1484,1051.0411931151734,1484,1051.0411931151734,Sarah Njeri,21,5,432.9588068848266,2025-08-02
2025-08-02 21:31:23.631570,Courvoisier,Cognac,1,7606,5666.837329605245,7606,5666.837329605245,Peter Omondi,21,5,1939.162670394755,2025-08-02
2025-08-02 21:31:23.631570,Cellar Cask,Wine,1,1026,727.0785322703117,1026,727.0785322703117,Mary Akinyi,21,5,298.9214677296883,2025-08-02
2025-08-02 21:31:23.631570,Hennessy XO,Cognac,2,5892,4350.284285965082,11784,8700.568571930164,David Kiprop,21,5,3083.4314280698363,2025-08-02
2025-08-02 21:31:23.631570,Smirnoff,Vodka,2,2586,1817.2038721881547,5172,3634.4077443763094,Sarah Njeri,21,5,1537.5922556236906,2025-08-02
2025-08-02 21:31:23.631570,Drostdy-Hof,Wine,1,1845,1217.095465950085,1845,1217.095465950085,Peter Omondi,21,5,627.9045340499149,2025-08-02
2025-08-02 21:31:23.631570,Johnnie Walker Black,Whisky,1,1564,1068.5339668277443,1564,1068.5339668277443,Jane Wanjiru,21,5,495.4660331722557,2025-08-02
2025-08-02 21:31:23.631570,Courvoisier,Cognac,2,12318,8055.534948177041,24636,16111.069896354082,Jane Wanjiru,21,5,8524.930103645918,2025-08-02
2025-08-02 21:31:23.631570,Beefeater,Gin,1,2745,1997.9381607065036,2745,1997.9381607065036,John Kamau,21,5,747.0618392934964,2025-08-02
2025-08-02 21:31:23.631570,Guinness,Beer,1,374,246.03007757418897,374,246.03007757418897,Sarah Njeri,21,5,127.96992242581103,2025-08-02
2025-08-02 21:31:23.631570,Hennessy VS,Cognac,1,14474,10619.97650164868,14474,10619.97650164868,Michael Otieno,21,5,3854.02349835132,2025-08-02
2025-08-02 21:31:23.631570,Jameson,Whisky,1,6606,4780.930267031659,6606,4780.930267031659,Mary Akinyi,21,5,1825.0697329683408,2025-08-02
2025-08-02 21:31:23.631570,Cellar Cask,Wine,1,1113,728.4457456902755,1113,728.4457456902755,Grace Muthoni,21,5,384.55425430972446,2025-08-02
2025-08-02 21:31:23.631570,Johnnie Walker Black,Whisky,1,4052,2864.732630863923,4052,2864.732630863923,Peter Omondi,21,5,1187.267369136077,2025-08-02
2025-08-02 21:31:23.631570,Gordons,Gin,1,1712,1117.8384155432668,1712,1117.8384155432668,Peter Omondi,21,5,594.1615844567332,2025-08-02
2025-08-02 21:31:23.631570,Jameson,Whisky,2,5988,4424.588325037062,11976,8849.176650074123,Grace Muthoni,21,5,3126.8233499258768,2025-08-02
2025-08-02 21:31:23.631570,Hendricks,Gin,2,2825,2012.2671748643631,5650,4024.5343497287263,John Kamau,21,5,1625.4656502712737,2025-08-02
2025-08-02 21:31:23.631570,Remy Martin VSOP,Cognac,1,12502,8040.975738367424,12502,8040.975738367424,Sarah Njeri,21,5,4461.024261632576,2025-08-02
2025-08-03 00:31:23.631570,Gordons,Gin,1,4560,3080.434045686657,4560,3080.434045686657,Sarah Njeri,0,6,1479.565954313343,2025-08-03
2025-08-03 00:31:23.631570,Chivas Regal,Whisky,2,7533,5216.077290076817,15066,10432.154580153634,Grace Muthoni,0,6,4633.845419846366,2025-08-03
2025-08-03 00:31:23.631570,Courvoisier,Cognac,2,14839,9645.346438154658,29678,19290.692876309316,John Kamau,0,6,10387.307123690684,2025-08-03
2025-08-03 01:31:23.631570,Jack Daniels,Whisky,1,7717,5690.993773347151,7717,5690.993773347151,John Kamau,1,6,2026.0062266528494,2025-08-03
2025-08-03 03:31:23.631570,Guinness,Beer,2,247,182.542030241401,494,365.084060482802,Sarah Njeri,3,6,128.915939517198,2025-08-03
2025-08-03 07:31:23.631570,Johnnie Walker Black,Whisky,1,7662,5015.80710380134,7662,5015.80710380134,Jane Wanjiru,7,6,2646.1928961986596,2025-08-03
2025-08-03 07:31:23.631570,Hendricks,Gin,1,1297,801.8075057327475,1297,801.8075057327475,Mary Akinyi,7,6,495.1924942672525,2025-08-03
2025-08-03 07:31:23.631570,Glenfiddich 12,Whisky,1,1499,965.7141411951185,1499,965.7141411951185,Sarah Njeri,7,6,533.2858588048815,2025-08-03
2025-08-03 07:31:23.631570,Drostdy-Hof,Wine,1,2515,1832.4686961827463,2515,1832.4686961827463,Grace Muthoni,7,6,682.5313038172537,2025-08-03
2025-08-03 07:31:23.631570,Hennessy VS,Cognac,2,4373,2706.9457265204906,8746,5413.891453040981,David Kiprop,7,6,3332.108546959019,2025-08-03
2025-08-03 07:31:23.631570,Skyy,Vodka,1,3088,1860.953488978463,3088,1860.953488978463,Jane Wanjiru,7,6,1227.046511021537,2025-08-03
2025-08-03 08:31:23.631570,Cellar Cask,Wine,1,1425,1043.9914782567018,1425,1043.9914782567018,Grace Muthoni,8,6,381.00852174329816,2025-08-03
2025-08-03 08:31:23.631570,Russian Standard,Vodka,1,2924,2064.5128873368008,2924,2064.5128873368008,Peter Omondi,8,6,859.4871126631992,2025-08-03
2025-08-03 08:31:23.631570,Glenfiddich 12,Whisky,2,2560,1859.9569969327852,5120,3719.9139938655703,Grace Muthoni,8,6,1400.0860061344297,2025-08-03
2025-08-03 08:31:23.631570,Gordons,Gin,2,4594,3300.772861320587,9188,6601.545722641174,Michael Otieno,8,6,2586.4542773588264,2025-08-03
2025-08-03 08:31:23.631570,Ciroc,Vodka,1,2839,1836.3432228834404,2839,1836.3432228834404,Grace Muthoni,8,6,1002.6567771165596,2025-08-03
2025-08-03 08:31:23.631570,Skyy,Vodka,2,2100,1402.1196775551052,4200,2804.2393551102105,John Kamau,8,6,1395.7606448897895,2025-08-03
2025-08-03 08:31:23.631570,Four Cousins,Wine,2,2324,1680.999705018232,4648,3361.999410036464,Sarah Njeri,8,6,1286.0005899635362,2025-08-03
2025-08-03 08:31:23.631570,Heineken,Beer,1,252,163.81921361662114,252,163.81921361662114,Grace Muthoni,8,6,88.18078638337886,2025-08-03
2025-08-03 08:31:23.631570,Tusker,Beer,2,352,257.99460110317415,704,515.9892022063483,Grace Muthoni,8,6,188.0107977936517,2025-08-03
2025-08-03 09:31:23.631570,Hennessy XO,Cognac,2,13891,8824.878181325215,27782,17649.75636265043,Peter Omondi,9,6,10132.24363734957,2025-08-03
2025-08-03 09:31:23.631570,Ciroc,Vodka,1,2679,1962.3413853274978,2679,1962.3413853274978,Jane Wanjiru,9,6,716.6586146725022,2025-08-03
2025-08-03 09:31:23.631570,Tusker,Beer,2,205,152.75945615195354,410,305.5189123039071,Sarah Njeri,9,6,104.48108769609291,2025-08-03
2025-08-03 09:31:23.631570,Absolut,Vodka,1,3665,2268.7036338105,3665,2268.7036338105,John Kamau,9,6,1396.2963661895,2025-08-03
2025-08-03 09:31:23.631570,Russian Standard,Vodka,2,2553,1866.5402819346657,5106,3733.0805638693314,Peter Omondi,9,6,1372.9194361306686,2025-08-03
2025-08-03 09:31:23.631570,Corona,Beer,1,373,259.90274164848825,373,259.90274164848825,Jane Wanjiru,9,6,113.09725835151175,2025-08-03
2025-08-03 10:31:23.631570,Ciroc,Vodka,1,2421,1521.1286425411956,2421,1521.1286425411956,Peter Omondi,10,6,899.8713574588044,2025-08-03
2025-08-03 10:31:23.631570,Russian Standard,Vodka,2,2654,1984.8529936243606,5308,3969.705987248721,David Kiprop,10,6,1338.2940127512788,2025-08-03
2025-08-03 10:31:23.631570,Tusker,Beer,1,301,190.22689876051052,301,190.22689876051052,John Kamau,10,6,110.77310123948948,2025-08-03
2025-08-03 10:31:23.631570,Gordons,Gin,1,2629,1955.8572219972887,2629,1955.8572219972887,Grace Muthoni,10,6,673.1427780027113,2025-08-03
2025-08-03 10:31:23.631570,Smirnoff,Vodka,1,3495,2355.1628552592633,3495,2355.1628552592633,Mary Akinyi,10,6,1139.8371447407367,2025-08-03
2025-08-03 10:31:23.631570,Hennessy VS,Cognac,1,9132,5699.906143921348,9132,5699.906143921348,John Kamau,10,6,3432.0938560786517,2025-08-03
2025-08-03 11:31:23.631570,Glenfiddich 12,Whisky,2,7851,4876.69105827784,15702,9753.38211655568,Mary Akinyi,11,6,5948.61788344432,2025-08-03
2025-08-03 11:31:23.631570,Drostdy-Hof,Wine,1,1184,789.2362112722795,1184,789.2362112722795,Michael Otieno,11,6,394.76378872772045,2025-08-03
2025-08-03 11:31:23.631570,Corona,Beer,1,264,184.59703351910625,264,184.59703351910625,Peter Omondi,11,6,79.40296648089375,2025-08-03
2025-08-03 11:31:23.631570,Jack Daniels,Whisky,2,5181,3752.719217109447,10362,7505.438434218894,Mary Akinyi,11,6,2856.561565781106,2025-08-03
2025-08-03 11:31:23.631570,Ciroc,Vodka,1,2897,2124.9526612183026,2897,2124.9526612183026,Michael Otieno,11,6,772.0473387816974,2025-08-03
2025-08-03 11:31:23.631570,Guinness,Beer,1,259,189.59098014013736,259,189.59098014013736,Peter Omondi,11,6,69.40901985986264,2025-08-03
2025-08-03 11:31:23.631570,Jameson,Whisky,1,6971,4453.083764998253,6971,4453.083764998253,Michael Otieno,11,6,2517.916235001747,2025-08-03
2025-08-03 11:31:23.631570,KWV Red,Wine,1,2765,1721.8797361071586,2765,1721.8797361071586,Sarah Njeri,11,6,1043.1202638928414,2025-08-03
2025-08-03 11:31:23.631570,Cellar Cask,Wine,2,1607,1194.1381882552057,3214,2388.2763765104114,David Kiprop,11,6,825.7236234895886,2025-08-03
2025-08-03 12:31:23.631570,Remy Martin VSOP,Cognac,1,3354,2337.875236832469,3354,2337.875236832469,Mary Akinyi,12,6,1016.124763167531,2025-08-03
2025-08-03 12:31:23.631570,Jameson,Whisky,2,7393,5056.928605728913,14786,10113.857211457826,David Kiprop,12,6,4672.1427885421745,2025-08-03
2025-08-03 12:31:23.631570,Bombay Sapphire,Gin,3,4328,3041.941272307834,12984,9125.823816923501,Sarah Njeri,12,6,3858.176183076499,2025-08-03
2025-08-03 12:31:23.631570,Courvoisier,Cognac,2,14795,10375.325349112138,29590,20750.650698224275,Jane Wanjiru,12,6,8839.349301775725,2025-08-03
2025-08-03 12:31:23.631570,KWV Red,Wine,1,1609,1058.2906578844295,1609,1058.2906578844295,Peter Omondi,12,6,550.7093421155705,2025-08-03
2025-08-03 12:31:23.631570,Beefeater,Gin,1,1961,1463.7183969356443,1961,1463.7183969356443,Michael Otieno,12,6,497.28160306435575,2025-08-03
2025-08-03 12:31:23.631570,Heineken,Beer,2,183,124.57414507636241,366,249.14829015272483,Michael Otieno,12,6,116.85170984727517,2025-08-03
2025-08-03 12:31:23.631570,Smirnoff,Vodka,1,4211,3136.970885244338,4211,3136.970885244338,Peter Omondi,12,6,1074.0291147556618,2025-08-03
2025-08-03 12:31:23.631570,Smirnoff,Vodka,2,3408,2140.139098236536,6816,4280.278196473072,Michael Otieno,12,6,2535.721803526928,2025-08-03
2025-08-03 12:31:23.631570,Bombay Sapphire,Gin,1,4394,2651.788772772214,4394,2651.788772772214,Michael Otieno,12,6,1742.211227227786,2025-08-03
2025-08-03 12:31:23.631570,Guinness,Beer,1,381,229.9180725668915,381,229.9180725668915,John Kamau,12,6,151.0819274331085,2025-08-03
2025-08-03 12:31:23.631570,Hennessy XO,Cognac,1,10341,7403.125108084558,10341,7403.125108084558,John Kamau,12,6,2937.8748919154423,2025-08-03
2025-08-03 12:31:23.631570,Skyy,Vodka,2,2202,1621.6075338833186,4404,3243.2150677666373,John Kamau,12,6,1160.7849322333627,2025-08-03
2025-08-03 13:31:23.631570,Ciroc,Vodka,3,1929,1243.4901762749846,5787,3730.470528824954,Mary Akinyi,13,6,2056.529471175046,2025-08-03
2025-08-03 13:31:23.631570,Beefeater,Gin,1,1270,839.8236116430157,1270,839.8236116430157,Jane Wanjiru,13,6,430.17638835698426,2025-08-03
2025-08-03 13:31:23.631570,Nederburg Cabernet,Wine,1,3405,2150.6492108468215,3405,2150.6492108468215,John Kamau,13,6,1254.3507891531785,2025-08-03
2025-08-03 13:31:23.631570,Nederburg Cabernet,Wine,2,2631,1716.791248591184,5262,3433.582497182368,Peter Omondi,13,6,1828.4175028176319,2025-08-03
2025-08-03 13:31:23.631570,Russian Standard,Vodka,1,3029,1939.108695508526,3029,1939.108695508526,John Kamau,13,6,1089.891304491474,2025-08-03
2025-08-03 13:31:23.631570,Jameson,Whisky,1,7365,4930.859331239167,7365,4930.859331239167,Sarah Njeri,13,6,2434.1406687608333,2025-08-03
2025-08-03 13:31:23.631570,Tusker,Beer,1,382,262.8983381072128,382,262.8983381072128,Mary Akinyi,13,6,119.1016618927872,2025-08-03
2025-08-03 13:31:23.631570,Gordons,Gin,1,2457,1711.9458937759186,2457,1711.9458937759186,Michael Otieno,13,6,745.0541062240814,2025-08-03
2025-08-03 13:31:23.631570,Chivas Regal,Whisky,1,6763,4541.660077122281,6763,4541.660077122281,Sarah Njeri,13,6,2221.339922877719,2025-08-03
2025-08-03 13:31:23.631570,Ciroc,Vodka,1,4026,2972.3151404075243,4026,2972.3151404075243,Jane Wanjiru,13,6,1053.6848595924757,2025-08-03
2025-08-03 14:31:23.631570,Cellar Cask,Wine,1,3296,2194.5608833087945,3296,2194.5608833087945,John Kamau,14,6,1101.4391166912055,2025-08-03
2025-08-03 14:31:23.631570,Skyy,Vodka,2,1190,805.6401281247803,2380,1611.2802562495606,Grace Muthoni,14,6,768.7197437504394,2025-08-03
2025-08-03 14:31:23.631570,Hendricks,Gin,1,4344,3033.164189843151,4344,3033.164189843151,Grace Muthoni,14,6,1310.8358101568492,2025-08-03
2025-08-03 14:31:23.631570,Guinness,Beer,3,342,238.24633602568906,1026,714.7390080770672,David Kiprop,14,6,311.2609919229328,2025-08-03
2025-08-03 14:31:23.631570,White Cap,Beer,1,314,215.05340750959857,314,215.05340750959857,David Kiprop,14,6,98.94659249040143,2025-08-03
2025-08-03 14:31:23.631570,Corona,Beer,2,207,139.56764867073326,414,279.1352973414665,Mary Akinyi,14,6,134.86470265853347,2025-08-03
2025-08-03 14:31:23.631570,Chivas Regal,Whisky,1,2018,1483.3244851081347,2018,1483.3244851081347,Grace Muthoni,14,6,534.6755148918653,2025-08-03
2025-08-03 14:31:23.631570,Guinness,Beer,1,396,240.3705021849932,396,240.3705021849932,Peter Omondi,14,6,155.6294978150068,2025-08-03
2025-08-03 14:31:23.631570,Hennessy VS,Cognac,1,10546,7268.527274732211,10546,7268.527274732211,David Kiprop,14,6,3277.4727252677894,2025-08-03
2025-08-03 14:31:23.631570,Guinness,Beer,1,374,226.0070367465054,374,226.0070367465054,Grace Muthoni,14,6,147.9929632534946,2025-08-03
2025-08-03 14:31:23.631570,Tusker,Beer,1,190,114.12184326181026,190,114.12184326181026,Michael Otieno,14,6,75.87815673818974,2025-08-03
2025-08-03 14:31:23.631570,Drostdy-Hof,Wine,1,1804,1274.248674491185,1804,1274.248674491185,David Kiprop,14,6,529.751325508815,2025-08-03
2025-08-03 14:31:23.631570,Hennessy XO,Cognac,2,3502,2573.7072888859943,7004,5147.414577771989,Mary Akinyi,14,6,1856.5854222280113,2025-08-03
2025-08-03 15:31:23.631570,Nederburg Cabernet,Wine,2,2353,1732.5542339063836,4706,3465.1084678127672,Michael Otieno,15,6,1240.8915321872328,2025-08-03
2025-08-03 15:31:23.631570,Johnnie Walker Black,Whisky,1,6066,3726.1896326829874,6066,3726.1896326829874,David Kiprop,15,6,2339.8103673170126,2025-08-03
2025-08-03 15:31:23.631570,Skyy,Vodka,1,3357,2269.229234527534,3357,2269.229234527534,Mary Akinyi,15,6,1087.7707654724659,2025-08-03
2025-08-03 15:31:23.631570,Chivas Regal,Whisky,3,1231,749.0953326283886,3693,2247.2859978851657,Michael Otieno,15,6,1445.7140021148343,2025-08-03
2025-08-03 15:31:23.631570,Jack Daniels,Whisky,1,5587,3486.5846568675884,5587,3486.5846568675884,Jane Wanjiru,15,6,2100.4153431324116,2025-08-03
2025-08-03 15:31:23.631570,Cellar Cask,Wine,3,1377,852.9792902214426,4131,2558.937870664328,Peter Omondi,15,6,1572.0621293356721,2025-08-03
2025-08-03 15:31:23.631570,Drostdy-Hof,Wine,1,3452,2205.30816675455,3452,2205.30816675455,John Kamau,15,6,1246.6918332454502,2025-08-03
2025-08-03 15:31:23.631570,Heineken,Beer,1,169,114.5123337748696,169,114.5123337748696,Michael Otieno,15,6,54.4876662251304,2025-08-03
2025-08-03 15:31:23.631570,Smirnoff,Vodka,1,3649,2655.1569883955844,3649,2655.1569883955844,John Kamau,15,6,993.8430116044156,2025-08-03
2025-08-03 15:31:23.631570,Jameson,Whisky,2,1258,887.202556782152,2516,1774.405113564304,Michael Otieno,15,6,741.594886435696,2025-08-03
2025-08-03 16:31:23.631570,White Cap,Beer,1,253,160.44288251670238,253,160.44288251670238,Mary Akinyi,16,6,92.55711748329762,2025-08-03
2025-08-03 16:31:23.631570,Jack Daniels,Whisky,1,2772,1751.3024231032923,2772,1751.3024231032923,David Kiprop,16,6,1020.6975768967077,2025-08-03
2025-08-03 16:31:23.631570,Gordons,Gin,1,4512,3376.255110158125,4512,3376.255110158125,Peter Omondi,16,6,1135.7448898418752,2025-08-03
2025-08-03 16:31:23.631570,Absolut,Vodka,1,3407,2394.35163157388,3407,2394.35163157388,Jane Wanjiru,16,6,1012.6483684261202,2025-08-03
2025-08-03 16:31:23.631570,Hennessy XO,Cognac,1,8990,5722.654593566491,8990,5722.654593566491,Peter Omondi,16,6,3267.345406433509,2025-08-03
2025-08-03 16:31:23.631570,KWV Red,Wine,1,2677,1892.5209209801035,2677,1892.5209209801035,Grace Muthoni,16,6,784.4790790198965,2025-08-03
2025-08-03 16:31:23.631570,Remy Martin VSOP,Cognac,1,8021,5441.792652755975,8021,5441.792652755975,Sarah Njeri,16,6,2579.207347244025,2025-08-03
2025-08-03 16:31:23.631570,Corona,Beer,1,341,223.73547765301507,341,223.73547765301507,Grace Muthoni,16,6,117.26452234698493,2025-08-03
2025-08-03 16:31:23.631570,Absolut,Vodka,1,3171,2216.5433221211706,3171,2216.5433221211706,Sarah Njeri,16,6,954.4566778788294,2025-08-03
2025-08-03 17:31:23.631570,Hennessy XO,Cognac,1,8218,5050.648539977904,8218,5050.648539977904,Grace Muthoni,17,6,3167.351460022096,2025-08-03
2025-08-03 17:31:23.631570,Heineken,Beer,1,326,196.70833420027458,326,196.70833420027458,Peter Omondi,17,6,129.29166579972542,2025-08-03
2025-08-03 17:31:23.631570,Jack Daniels,Whisky,1,6484,4716.917678856369,6484,4716.917678856369,Mary Akinyi,17,6,1767.082321143631,2025-08-03
2025-08-03 17:31:23.631570,Glenfiddich 12,Whisky,2,3782,2724.655910350727,7564,5449.311820701454,Peter Omondi,17,6,2114.688179298546,2025-08-03
2025-08-03 18:31:23.631570,KWV Red,Wine,2,2515,1656.4295087928247,5030,3312.8590175856493,Mary Akinyi,18,6,1717.1409824143507,2025-08-03
2025-08-03 18:31:23.631570,KWV Red,Wine,1,2064,1258.5209846008827,2064,1258.5209846008827,John Kamau,18,6,805.4790153991173,2025-08-03
2025-08-03 18:31:23.631570,Chivas Regal,Whisky,2,5856,3651.359872283898,11712,7302.719744567796,Sarah Njeri,18,6,4409.280255432204,2025-08-03
2025-08-03 18:31:23.631570,Smirnoff,Vodka,2,1839,1291.6089025385158,3678,2583.2178050770317,Grace Muthoni,18,6,1094.7821949229683,2025-08-03
2025-08-03 18:31:23.631570,Hennessy VS,Cognac,1,9994,7324.452126182118,9994,7324.452126182118,Michael Otieno,18,6,2669.5478738178817,2025-08-03
2025-08-03 18:31:23.631570,Drostdy-Hof,Wine,2,2523,1656.8657437235827,5046,3313.7314874471654,Mary Akinyi,18,6,1732.2685125528346,2025-08-03
2025-08-03 18:31:23.631570,Johnnie Walker Black,Whisky,1,5830,4359.960507295975,5830,4359.960507295975,Peter Omondi,18,6,1470.0394927040252,2025-08-03
2025-08-03 18:31:23.631570,Drostdy-Hof,Wine,1,1463,928.2894367012077,1463,928.2894367012077,John Kamau,18,6,534.7105632987923,2025-08-03
2025-08-03 18:31:23.631570,Hennessy XO,Cognac,1,12366,7722.972069332934,12366,7722.972069332934,Mary Akinyi,18,6,4643.027930667066,2025-08-03
2025-08-03 18:31:23.631570,Chivas Regal,Whisky,2,5151,3542.963417924535,10302,7085.92683584907,Mary Akinyi,18,6,3216.07316415093,2025-08-03
2025-08-03 18:31:23.631570,Tusker,Beer,1,385,287.95707790631894,385,287.95707790631894,Jane Wanjiru,18,6,97.04292209368106,2025-08-03
2025-08-03 18:31:23.631570,Smirnoff,Vodka,1,2714,1880.126343164664,2714,1880.126343164664,John Kamau,18,6,833.8736568353361,2025-08-03
2025-08-03 18:31:23.631570,Martell,Cognac,1,4486,3137.7521336505397,4486,3137.7521336505397,Jane Wanjiru,18,6,1348.2478663494603,2025-08-03
2025-08-03 18:31:23.631570,Chivas Regal,Whisky,1,2654,1961.4150778535297,2654,1961.4150778535297,Michael Otieno,18,6,692.5849221464703,2025-08-03
2025-08-03 18:31:23.631570,Skyy,Vodka,1,3949,2649.547112868935,3949,2649.547112868935,Michael Otieno,18,6,1299.452887131065,2025-08-03
2025-08-03 18:31:23.631570,Smirnoff,Vodka,2,3563,2331.9397359140657,7126,4663.8794718281315,Grace Muthoni,18,6,2462.1205281718685,2025-08-03
2025-08-03 18:31:23.631570,Guinness,Beer,1,374,264.12979212025925,374,264.12979212025925,John Kamau,18,6,109.87020787974075,2025-08-03
2025-08-03 18:31:23.631570,Four Cousins,Wine,2,3263,2255.2492413160207,6526,4510.4984826320415,Sarah Njeri,18,6,2015.5015173679585,2025-08-03
2025-08-03 19:31:23.631570,Ciroc,Vodka,2,2453,1829.8035921366675,4906,3659.607184273335,Sarah Njeri,19,6,1246.392815726665,2025-08-03
2025-08-03 19:31:23.631570,Bombay Sapphire,Gin,1,3888,2419.4315323606206,3888,2419.4315323606206,Michael Otieno,19,6,1468.5684676393794,2025-08-03
2025-08-03 19:31:23.631570,Absolut,Vodka,1,1574,1110.856897259952,1574,1110.856897259952,Grace Muthoni,19,6,463.1431027400481,2025-08-03
2025-08-03 19:31:23.631570,Remy Martin VSOP,Cognac,1,8113,6078.7282311480185,8113,6078.7282311480185,David Kiprop,19,6,2034.2717688519815,2025-08-03
2025-08-03 19:31:23.631570,Guinness,Beer,2,188,119.94471765845755,376,239.8894353169151,John Kamau,19,6,136.1105646830849,2025-08-03
2025-08-03 19:31:23.631570,Martell,Cognac,2,8458,5874.147228867233,16916,11748.294457734466,Peter Omondi,19,6,5167.705542265534,2025-08-03
2025-08-03 19:31:23.631570,Nederburg Cabernet,Wine,1,1278,863.6488756684249,1278,863.6488756684249,Grace Muthoni,19,6,414.3511243315751,2025-08-03
2025-08-03 19:31:23.631570,Bombay Sapphire,Gin,1,1171,735.6714432838146,1171,735.6714432838146,Mary Akinyi,19,6,435.3285567161854,2025-08-03
2025-08-03 19:31:23.631570,Remy Martin VSOP,Cognac,1,9646,6182.204697974772,9646,6182.204697974772,Sarah Njeri,19,6,3463.795302025228,2025-08-03
2025-08-03 19:31:23.631570,Heineken,Beer,1,185,115.62684762659828,185,115.62684762659828,Michael Otieno,19,6,69.37315237340172,2025-08-03
2025-08-03 19:31:23.631570,Tusker,Beer,1,215,131.99098739275317,215,131.99098739275317,Grace Muthoni,19,6,83.00901260724683,2025-08-03
2025-08-03 19:31:23.631570,Tanqueray,Gin,1,3084,2032.1763287659276,3084,2032.1763287659276,John Kamau,19,6,1051.8236712340724,2025-08-03
2025-08-03 20:31:23.631570,Heineken,Beer,1,225,159.34120594547844,225,159.34120594547844,Sarah Njeri,20,6,65.65879405452156,2025-08-03
2025-08-03 20:31:23.631570,Gordons,Gin,1,2681,1916.809780228049,2681,1916.809780228049,David Kiprop,20,6,764.190219771951,2025-08-03
2025-08-03 20:31:23.631570,Nederburg Cabernet,Wine,1,1785,1176.7030337647343,1785,1176.7030337647343,Jane Wanjiru,20,6,608.2969662352657,2025-08-03
2025-08-03 20:31:23.631570,Courvoisier,Cognac,1,5120,3153.3150884918805,5120,3153.3150884918805,David Kiprop,20,6,1966.6849115081195,2025-08-03
2025-08-03 20:31:23.631570,Courvoisier,Cognac,2,5173,3286.5318763624396,10346,6573.063752724879,Michael Otieno,20,6,3772.936247275121,2025-08-03
2025-08-03 20:31:23.631570,Beefeater,Gin,1,3532,2542.490345881143,3532,2542.490345881143,David Kiprop,20,6,989.5096541188568,2025-08-03
2025-08-03 20:31:23.631570,Hendricks,Gin,1,1597,1031.9224812556254,1597,1031.9224812556254,Sarah Njeri,20,6,565.0775187443746,2025-08-03
2025-08-03 20:31:23.631570,Drostdy-Hof,Wine,1,1964,1373.2331815794914,1964,1373.2331815794914,Peter Omondi,20,6,590.7668184205086,2025-08-03
2025-08-03 20:31:23.631570,Ciroc,Vodka,3,1299,843.5940019963268,3897,2530.7820059889805,David Kiprop,20,6,1366.2179940110195,2025-08-03
2025-08-03 20:31:23.631570,Nederburg Cabernet,Wine,2,875,546.1456750556406,1750,1092.2913501112812,Jane Wanjiru,20,6,657.7086498887188,2025-08-03
2025-08-03 20:31:23.631570,Drostdy-Hof,Wine,1,1720,1150.5798113175897,1720,1150.5798113175897,Michael Otieno,20,6,569.4201886824103,2025-08-03
2025-08-03 20:31:23.631570,Absolut,Vodka,3,3035,2014.8371990782177,9105,6044.511597234653,Peter Omondi,20,6,3060.488402765347,2025-08-03
2025-08-03 20:31:23.631570,Johnnie Walker Black,Whisky,3,2901,2012.4816860899564,8703,6037.445058269869,Grace Muthoni,20,6,2665.554941730131,2025-08-03
2025-08-03 20:31:23.631570,Smirnoff,Vodka,1,4366,2972.8363985738556,4366,2972.8363985738556,John Kamau,20,6,1393.1636014261444,2025-08-03
2025-08-03 20:31:23.631570,Hennessy XO,Cognac,1,10806,6998.0567599021715,10806,6998.0567599021715,David Kiprop,20,6,3807.9432400978285,2025-08-03
2025-08-03 20:31:23.631570,Hennessy XO,Cognac,1,4637,2907.4337079218976,4637,2907.4337079218976,Grace Muthoni,20,6,1729.5662920781024,2025-08-03
2025-08-03 20:31:23.631570,Guinness,Beer,1,251,153.4998966194986,251,153.4998966194986,Jane Wanjiru,20,6,97.5001033805014,2025-08-03
2025-08-03 20:31:23.631570,White Cap,Beer,1,277,176.4550280111502,277,176.4550280111502,Grace Muthoni,20,6,100.5449719888498,2025-08-03
2025-08-03 20:31:23.631570,Jameson,Whisky,2,7552,5346.235406421103,15104,10692.470812842206,Grace Muthoni,20,6,4411.529187157794,2025-08-03
2025-08-03 20:31:23.631570,Gordons,Gin,2,1556,1037.528145869813,3112,2075.056291739626,Michael Otieno,20,6,1036.943708260374,2025-08-03
2025-08-03 20:31:23.631570,Ciroc,Vodka,1,2802,1806.3080929368773,2802,1806.3080929368773,Jane Wanjiru,20,6,995.6919070631227,2025-08-03
2025-08-03 20:31:23.631570,Bombay Sapphire,Gin,1,4558,2993.343867887661,4558,2993.343867887661,Grace Muthoni,20,6,1564.656132112339,2025-08-03
2025-08-03 20:31:23.631570,KWV Red,Wine,1,2067,1431.7855555326191,2067,1431.7855555326191,Jane Wanjiru,20,6,635.2144444673809,2025-08-03
2025-08-03 20:31:23.631570,Corona,Beer,1,304,194.63589656944123,304,194.63589656944123,Jane Wanjiru,20,6,109.36410343055877,2025-08-03
